index,w,w_mado,d
249,"[5.52950923e-02 3.44393776e-02 1.57857694e-02 8.35818079e-03
 1.42952765e-04 5.86742115e-02 9.82358097e-03 1.81093644e-01
 8.14941775e-03 6.18313087e-02 3.78497605e-03 3.07599088e-03
 2.54185040e-02 1.10413683e-01 6.32333652e-03 9.23891841e-03
 2.55023645e-02 3.63428270e-02 1.10443621e-02 2.84065937e-02
 1.57992633e-02 1.26751995e-02 3.68927349e-03 4.15360453e-02
 4.38943025e-02 9.47571832e-03 4.78254292e-02 1.78978461e-04
 1.12875233e-02 1.43532487e-02 2.45586142e-02 3.85992701e-03
 9.36637394e-03 3.12175143e-02 3.71374964e-02]",0.2399824842088507,35
250,"[0.0041831  0.01893238 0.00740298 0.03471305 0.04192189 0.0221416
 0.01892401 0.07404945 0.03008129 0.00252132 0.01592189 0.06527249
 0.02492453 0.0382171  0.00020794 0.04443787 0.01451394 0.09280067
 0.00198336 0.08435349 0.08371603 0.01624459 0.02928531 0.03884377
 0.0007335  0.01479745 0.01536993 0.00974357 0.02207423 0.01121785
 0.06561915 0.00735148 0.01515382 0.00278503 0.02955995]",0.3434744520168665,35
251,"[5.35670710e-02 1.78915165e-03 2.37382834e-02 6.31789290e-02
 6.19125624e-02 7.82780973e-03 1.03553500e-02 7.46335035e-03
 2.67336650e-02 2.89545590e-02 4.53897474e-02 5.13675357e-05
 4.14326477e-02 2.00987527e-02 2.14821699e-02 2.16109846e-02
 4.73981927e-02 1.29754916e-02 9.03200127e-02 2.78284091e-03
 2.30005377e-02 9.39339442e-03 4.39306096e-02 5.20309633e-03
 1.64782751e-03 1.07627103e-03 9.38005245e-03 5.60346040e-03
 2.54402357e-02 8.24199326e-02 8.85301704e-02 4.08387694e-02
 5.19558487e-03 4.24287390e-02 2.68483793e-02]",0.0444857704495865,35
252,"[0.01783936 0.00287776 0.0367645  0.0034405  0.0267587  0.01497679
 0.00636332 0.06706706 0.02473075 0.02453977 0.01079515 0.09623299
 0.00161068 0.00563137 0.02667737 0.01514587 0.0269733  0.00928876
 0.01100418 0.17317638 0.05823594 0.00140835 0.04643578 0.03180578
 0.01477778 0.04071647 0.00123336 0.02346984 0.06829345 0.01218465
 0.00178718 0.01309902 0.05814704 0.0095269  0.0169839 ]",0.3846702971526041,35
253,"[0.01221209 0.03639565 0.00946198 0.01982573 0.00447836 0.00730683
 0.00480933 0.03772477 0.00219587 0.01695233 0.08375791 0.0358794
 0.02065924 0.0263809  0.02639794 0.00634724 0.03849516 0.01777026
 0.00257532 0.00838606 0.0299304  0.03055506 0.00992526 0.00291093
 0.12326419 0.01996598 0.00636772 0.16202712 0.00693424 0.04581303
 0.03366131 0.02930721 0.04819081 0.01067828 0.02245607]",0.3147657008297835,35
254,"[0.02279175 0.00273787 0.01122371 0.09716968 0.00952977 0.00940915
 0.01501985 0.04719215 0.0427395  0.13565271 0.00623966 0.03319345
 0.01676613 0.00206894 0.01217711 0.02432315 0.02074655 0.01473227
 0.00022798 0.00796157 0.09269277 0.04501982 0.02994781 0.01629199
 0.0301568  0.01304583 0.0859427  0.01033823 0.01608227 0.00211426
 0.04097248 0.00278339 0.05914488 0.00156167 0.02200214]",0.3248601639775827,35
255,"[0.07759196 0.00238254 0.01200589 0.00390957 0.01787927 0.07999831
 0.00784119 0.00394202 0.00786894 0.026341   0.02080002 0.04614979
 0.01304619 0.00666801 0.07416636 0.08924929 0.00617473 0.01009735
 0.00334558 0.02882299 0.09993325 0.02610906 0.02975682 0.07905362
 0.00173205 0.00108897 0.00428323 0.01447821 0.05010281 0.05505902
 0.00162536 0.00658006 0.04347608 0.00940515 0.03903531]",0.1587629455892564,35
256,"[1.84440076e-03 1.64141513e-02 1.26978398e-04 4.74923306e-02
 3.01009137e-02 7.94832434e-03 1.59322720e-02 2.40536583e-02
 3.47819665e-02 4.35836141e-02 1.64420964e-02 4.46509186e-02
 3.20779066e-02 7.57119240e-03 1.06131587e-02 9.17458655e-03
 4.13817047e-03 1.88456510e-01 3.50103378e-03 8.96892154e-03
 6.61751840e-03 2.25399639e-02 1.23865772e-01 7.77327569e-03
 1.28101738e-02 8.72326460e-04 1.98616007e-03 4.99885112e-02
 1.80758981e-02 7.03188062e-02 2.13235948e-02 5.39195575e-02
 4.47014352e-03 2.28520026e-02 3.47131899e-02]",0.313925616731189,35
257,"[0.05865239 0.07285406 0.01589927 0.00100037 0.03372027 0.02117179
 0.05586311 0.02934579 0.01943287 0.03630759 0.00449468 0.04293334
 0.01555152 0.05400558 0.00208657 0.01563878 0.1033771  0.00989813
 0.02574503 0.01960899 0.02072228 0.04738239 0.00904133 0.00772515
 0.01905119 0.00849554 0.01190399 0.04564482 0.04568248 0.05563242
 0.02186751 0.0401603  0.00045131 0.00134439 0.02730768]",0.3990854999606578,35
258,"[0.01229516 0.05203237 0.03244002 0.01601895 0.06011971 0.04249516
 0.00413671 0.00403715 0.07813108 0.0474227  0.01838025 0.0162968
 0.01413112 0.0353877  0.00864936 0.06927733 0.01105003 0.03622219
 0.04769512 0.03857123 0.02132887 0.01690221 0.02116353 0.02879736
 0.03054019 0.01096629 0.02208661 0.01408241 0.00045065 0.00679987
 0.00700403 0.06829726 0.06739269 0.02381117 0.01558673]",0.2368072869371492,35
259,"[0.05444842 0.02224403 0.00753176 0.00945906 0.04337958 0.00950462
 0.0178749  0.01185143 0.05047637 0.00579648 0.01793678 0.01383098
 0.01042021 0.00449348 0.02176471 0.00638522 0.01678468 0.05477657
 0.01838885 0.02675867 0.01329248 0.0296455  0.06673322 0.04052009
 0.03684496 0.02671806 0.01005221 0.06359893 0.00624493 0.06041285
 0.00104951 0.01064335 0.06478306 0.09463878 0.05071525]",0.3065547458072513,35
260,"[0.05675809 0.00136879 0.0002567  0.00447599 0.01101183 0.05315696
 0.01690424 0.08659163 0.01841048 0.00074911 0.04032964 0.01272174
 0.04649698 0.01248071 0.01588869 0.02486023 0.0109782  0.0155529
 0.01590794 0.01005126 0.01893726 0.05275987 0.04003146 0.01271787
 0.04993234 0.00986416 0.00913452 0.01708371 0.04085033 0.05408778
 0.04618736 0.07086335 0.03523217 0.06697116 0.02039456]",0.1967955026428426,35
261,"[0.03049798 0.00278347 0.00608509 0.02198947 0.09719416 0.00474923
 0.01670459 0.02844781 0.01846157 0.02350939 0.06261932 0.01209274
 0.02710737 0.00234083 0.01599389 0.02244801 0.00673269 0.0225338
 0.02785821 0.22796456 0.00254372 0.01687752 0.00559596 0.01173969
 0.00345598 0.02073443 0.00275439 0.00550268 0.12131277 0.00571673
 0.00344055 0.03714791 0.00227104 0.05557808 0.02721438]",0.4311933782587374,35
262,"[0.0244899  0.02345247 0.00264933 0.01633215 0.03318468 0.05576497
 0.02951935 0.01233146 0.0115528  0.01836331 0.02930022 0.08348308
 0.00530178 0.00724919 0.015795   0.02214419 0.06674572 0.01599329
 0.01519303 0.02535797 0.0626871  0.04841121 0.01556947 0.00302491
 0.03241767 0.02530648 0.10544791 0.00839528 0.02830463 0.02510318
 0.04076902 0.00975564 0.00103485 0.04389962 0.03566915]",0.212298360725712,35
263,"[0.07808766 0.07281664 0.02444358 0.01672615 0.00259153 0.02912748
 0.01837952 0.01060524 0.04218737 0.00721587 0.03687912 0.00041409
 0.04201099 0.01000239 0.00056205 0.05860719 0.02818219 0.03641395
 0.02987441 0.04247623 0.01416152 0.02050409 0.00901647 0.00906984
 0.00306383 0.01287943 0.00936694 0.01879785 0.00633055 0.107048
 0.03573092 0.04251964 0.03593744 0.03149372 0.05647608]",0.228876162351735,35
264,"[0.04443925 0.10038743 0.00122327 0.01278916 0.0153181  0.03283193
 0.01543774 0.00207306 0.01100928 0.00911599 0.08319632 0.0500136
 0.00905648 0.07741517 0.08584103 0.00075295 0.00398359 0.02509667
 0.05262478 0.0283526  0.00347317 0.0062937  0.08408741 0.04702471
 0.00489934 0.01731457 0.02052973 0.00117848 0.03939695 0.00256053
 0.02006496 0.00755147 0.02404486 0.03571905 0.02490264]",0.1169287335950466,35
265,"[0.03197054 0.01494311 0.01040597 0.0091955  0.03954874 0.09521387
 0.00786393 0.00406775 0.01791143 0.04997707 0.00348069 0.05957834
 0.02398506 0.0034588  0.0074594  0.0621311  0.00104733 0.08872435
 0.03607505 0.01937594 0.05858498 0.05431727 0.05889095 0.00148171
 0.00174422 0.00578603 0.01049273 0.08728649 0.02756696 0.02249599
 0.01202225 0.00423693 0.00999272 0.00832989 0.05035691]",0.4240001442709061,35
266,"[0.00099594 0.04021958 0.00443209 0.02866155 0.05469467 0.00028529
 0.02253655 0.00355738 0.08678688 0.01588662 0.06760832 0.00388549
 0.00170065 0.09657934 0.02383098 0.04910485 0.03014735 0.00462159
 0.01073088 0.05071248 0.06360197 0.01310899 0.0116169  0.00137294
 0.0440357  0.03255627 0.05011557 0.03217686 0.03999306 0.02371468
 0.00032932 0.00014348 0.03671703 0.05197371 0.00156508]",0.2898593302228575,35
267,"[0.00080129 0.18558372 0.00341471 0.01470129 0.03914971 0.01940405
 0.04014292 0.00188582 0.05381997 0.03038231 0.04563667 0.00933979
 0.00070244 0.00085164 0.02402267 0.00682542 0.0052432  0.02479389
 0.06306723 0.05656847 0.04416517 0.00207576 0.00447605 0.01799815
 0.02192331 0.01359989 0.01909619 0.00300322 0.01074079 0.0663408
 0.11404866 0.0005001  0.01067517 0.03721006 0.00780948]",0.2370802474138056,35
268,"[0.00796669 0.02066492 0.04207305 0.01146656 0.05559365 0.06162962
 0.02169784 0.00867949 0.03717989 0.00444802 0.04255623 0.07438572
 0.0735047  0.01043421 0.01115236 0.01766975 0.0117206  0.00039535
 0.03566153 0.01630739 0.04176106 0.00052178 0.05207416 0.01508661
 0.00456251 0.01133026 0.00670885 0.00924236 0.01535987 0.02337374
 0.09745147 0.01267971 0.08908536 0.01901749 0.03655723]",0.3218212838013624,35
269,"[6.59191551e-02 2.08434831e-02 1.05668750e-02 2.30240243e-02
 5.58973381e-02 2.26272465e-02 8.80618367e-03 8.17058553e-05
 6.66996995e-03 3.40901898e-02 3.60835440e-02 2.00197210e-02
 2.39422132e-02 7.21473656e-03 1.01092385e-02 6.32164401e-03
 4.30851648e-02 1.02952272e-03 2.80785551e-02 5.79553346e-03
 2.23876107e-02 1.39256146e-01 2.75189090e-02 6.45685137e-03
 1.44471786e-02 5.14082822e-02 1.71474891e-03 1.71889986e-02
 4.52151912e-02 1.21477524e-01 9.02891862e-02 4.53668581e-03
 1.07875531e-02 1.21911194e-02 4.91797046e-03]",0.6265416662649266,35
270,"[0.01685675 0.04706604 0.02638872 0.10429402 0.03301493 0.01890122
 0.01011709 0.0097788  0.00278738 0.00591457 0.03386221 0.06311635
 0.02151129 0.00349062 0.01249772 0.03882804 0.03447996 0.0008273
 0.02894106 0.01275201 0.02462842 0.01642003 0.01700631 0.03033672
 0.00989304 0.00644894 0.02258899 0.03589945 0.04668211 0.01790649
 0.08236941 0.03979835 0.11274095 0.01083574 0.00101897]",0.1601371111944668,35
271,"[0.02742345 0.00439548 0.03262386 0.02041447 0.07570374 0.00930946
 0.05780531 0.00675996 0.02970562 0.04793924 0.02055888 0.00473754
 0.10045598 0.01122257 0.00546632 0.00595816 0.00464083 0.02360365
 0.00841454 0.10323259 0.02015116 0.00159314 0.1515645  0.03375111
 0.00089885 0.03752284 0.00195846 0.01852771 0.00680925 0.02321927
 0.02370082 0.03731782 0.01626894 0.01217308 0.01417139]",0.33678588070946,35
272,"[0.00945556 0.00204526 0.03965153 0.00565686 0.0135229  0.00560653
 0.03686184 0.02633756 0.00726384 0.00278318 0.06133362 0.00526808
 0.01536365 0.00573913 0.03630932 0.08893103 0.00946859 0.00190024
 0.04740499 0.00698738 0.02302869 0.01283555 0.02722955 0.10043549
 0.03835542 0.08053997 0.02408509 0.02013256 0.01589186 0.13772491
 0.02308565 0.01235722 0.01239327 0.02664743 0.01736627]",0.2662848874226221,35
273,"[0.00520057 0.04309598 0.07195998 0.01148546 0.00768042 0.03672815
 0.00728219 0.02350279 0.07316191 0.03385528 0.01236599 0.00568383
 0.03149771 0.03269917 0.06537177 0.00740532 0.00679684 0.11048021
 0.00040595 0.02292329 0.00166231 0.01221174 0.03484347 0.02904062
 0.06763385 0.01371562 0.01294078 0.05270116 0.01987921 0.01444248
 0.00769521 0.00343422 0.0267268  0.05129491 0.04219482]",0.3295983944858769,35
274,"[0.00888044 0.06244826 0.03708302 0.06999469 0.00432863 0.02475134
 0.00854403 0.05552286 0.0201163  0.00052169 0.00885096 0.00828208
 0.07380233 0.03537297 0.01142992 0.05943895 0.0303689  0.00626693
 0.01053408 0.08546565 0.03281281 0.00359752 0.02741762 0.01014988
 0.0228482  0.01276743 0.00124064 0.06321973 0.05647316 0.01684466
 0.03295529 0.01925887 0.02401867 0.0326233  0.02176818]",0.1751758235980009,35
275,"[0.0182145  0.00841438 0.00054372 0.07171137 0.03635464 0.06687928
 0.04986127 0.03075927 0.03016842 0.01028717 0.01751866 0.06972027
 0.08376346 0.01219539 0.01363055 0.01604528 0.0048617  0.02109933
 0.03792278 0.02418648 0.01092811 0.06027735 0.04667231 0.00564219
 0.0177772  0.01637129 0.0101628  0.01281404 0.01538916 0.02555075
 0.07147418 0.02696037 0.03219346 0.02269223 0.00095666]",0.2490342321650704,35
276,"[0.028947   0.00190654 0.09379867 0.00464263 0.00772355 0.07039698
 0.00283821 0.03969618 0.00834693 0.00880838 0.01239567 0.03013402
 0.03658996 0.00535298 0.02986133 0.04862431 0.00070529 0.01165343
 0.0164918  0.09623894 0.00127443 0.01335951 0.00179779 0.00423438
 0.06621693 0.21499783 0.03806445 0.00257426 0.01924296 0.004225
 0.0007053  0.01194856 0.01072876 0.04203115 0.0134459 ]",0.4355883349149561,35
277,"[0.01320713 0.04743775 0.02568779 0.06879895 0.02651597 0.03792152
 0.02310635 0.00568058 0.00238038 0.01690676 0.05046257 0.0021698
 0.03807197 0.07718563 0.00618369 0.02890749 0.02823792 0.00489716
 0.00727702 0.04062872 0.01018316 0.0041019  0.01587488 0.00711101
 0.05102467 0.0547879  0.00939781 0.01099565 0.11767124 0.01132215
 0.00165721 0.07334128 0.03824103 0.01104301 0.03158195]",0.0875236656443259,35
278,"[0.00400288 0.01350202 0.01124215 0.00241613 0.09587003 0.16115489
 0.01712669 0.00319551 0.04839006 0.02328335 0.00333312 0.04838454
 0.00535403 0.00340392 0.00387795 0.04912373 0.0050452  0.02718761
 0.0302174  0.00809102 0.00313868 0.01254815 0.00582236 0.03258752
 0.0013915  0.06839887 0.03995251 0.03585608 0.01972937 0.00596386
 0.03388292 0.02530156 0.13115576 0.01036759 0.00970106]",0.2532429084897871,35
279,"[0.1233116  0.00759853 0.03597858 0.00192243 0.03379621 0.05522131
 0.06191666 0.00959231 0.03012204 0.00410975 0.08313307 0.01621375
 0.00390696 0.02663426 0.03071012 0.03557531 0.01000497 0.00560106
 0.06208851 0.02604507 0.00092224 0.02056559 0.00073335 0.00976709
 0.06139469 0.02982236 0.00047512 0.00479499 0.01007967 0.00199512
 0.04201334 0.02369551 0.06597047 0.03791695 0.026371  ]",0.3480395108043282,35
280,"[0.05200424 0.08008303 0.00234527 0.03721248 0.01292549 0.04293776
 0.06373586 0.00544055 0.00036933 0.00806375 0.02439178 0.00321202
 0.00951277 0.01803476 0.01184352 0.02239566 0.01941214 0.05234688
 0.0046616  0.00443684 0.02087249 0.04941459 0.00130192 0.03558584
 0.06652779 0.0245512  0.07914645 0.00423123 0.01026417 0.07891433
 0.01734442 0.00193526 0.06697929 0.0300919  0.03747339]",0.1651620148992342,35
281,"[0.06973704 0.00441172 0.01650766 0.0036719  0.01369343 0.00478973
 0.06129313 0.02692023 0.06819634 0.02751536 0.01792111 0.04746126
 0.04526024 0.02533407 0.00482435 0.01021108 0.01173601 0.00255814
 0.02483352 0.05560896 0.00312028 0.00846386 0.04841104 0.00355546
 0.02334007 0.01741896 0.06176005 0.01611217 0.02247071 0.07492179
 0.03912774 0.01687596 0.01193606 0.10017591 0.00982467]",0.3213482095988096,35
282,"[0.01240628 0.00218216 0.00286911 0.00100096 0.02427231 0.01589746
 0.02490712 0.02258063 0.06188848 0.00193151 0.06721232 0.05475313
 0.01898504 0.00774804 0.04805798 0.04985848 0.03076512 0.01055144
 0.0280094  0.08958364 0.02939318 0.00778299 0.03059042 0.00191856
 0.02081438 0.00598683 0.06822689 0.02199129 0.01153071 0.05156907
 0.11375541 0.00737158 0.01137212 0.0331987  0.00903726]",0.0696245665413964,35
283,"[0.01490613 0.00537711 0.03226197 0.00999521 0.00538479 0.04731396
 0.05260204 0.02277689 0.00927478 0.00353321 0.00212882 0.01840229
 0.00035056 0.01790881 0.01069239 0.0073944  0.01712052 0.01669091
 0.00901356 0.0750637  0.02714542 0.01502537 0.03153905 0.04397262
 0.02038433 0.0979111  0.08117148 0.04778902 0.07206397 0.08932513
 0.00661138 0.04061896 0.01609891 0.01867876 0.01347243]",0.2245194364390813,35
284,"[0.01621146 0.00048259 0.00840042 0.02404623 0.11363054 0.12694128
 0.00953996 0.01461381 0.03492378 0.00788858 0.03873672 0.05486043
 0.00332847 0.01640831 0.01589349 0.04819929 0.00055826 0.03190234
 0.01458267 0.00912033 0.0022198  0.01408628 0.01857739 0.15713668
 0.00310021 0.03421389 0.00722453 0.02132105 0.00057675 0.00166517
 0.03760071 0.05171125 0.00086978 0.05808535 0.00134218]",0.2596603267795959,35
285,"[0.01703694 0.0940266  0.03203369 0.0066627  0.05835046 0.00198305
 0.01666941 0.00603709 0.04942173 0.06233323 0.01672868 0.01116566
 0.09302203 0.01284509 0.02215849 0.0796719  0.00810955 0.01129426
 0.01921452 0.02098661 0.00361356 0.0127038  0.03599396 0.02664975
 0.00967084 0.00964377 0.00503096 0.09937416 0.02575484 0.00507041
 0.04870556 0.04264644 0.01547603 0.00858754 0.01132669]",0.2317562636977995,35
286,"[0.00680389 0.00712695 0.00199225 0.00773673 0.16206691 0.03080966
 0.01998881 0.01502568 0.00621946 0.04656144 0.01326777 0.00044389
 0.04642751 0.00260888 0.05963605 0.07308907 0.00070506 0.00598599
 0.0017841  0.00668399 0.08214318 0.01043472 0.01841309 0.0315078
 0.05736775 0.03658013 0.03080794 0.04378092 0.07540003 0.01064687
 0.02435804 0.00995718 0.03401372 0.0008102  0.01881432]",0.3467364376164519,35
287,"[0.03134787 0.00927699 0.01492222 0.0043569  0.06575457 0.00300999
 0.03848772 0.04068364 0.02591467 0.00746667 0.01978994 0.01610538
 0.06726995 0.1066165  0.03477962 0.04814159 0.0306131  0.01030033
 0.01060229 0.02017822 0.08811885 0.01759754 0.07606023 0.03219374
 0.0002491  0.05439515 0.02364166 0.01931026 0.00473601 0.01371477
 0.02394771 0.00812824 0.00191864 0.01361527 0.01675468]",0.2519676632938945,35
288,"[0.00629439 0.00177787 0.0312457  0.02542984 0.02597306 0.03797217
 0.0032805  0.03579874 0.01553329 0.07359806 0.05561051 0.00808612
 0.03556365 0.03473583 0.0328251  0.00123957 0.10901216 0.06121971
 0.01071787 0.03458396 0.05181022 0.0536553  0.06919197 0.0567653
 0.00114988 0.01921858 0.00708549 0.01075901 0.00060199 0.01069369
 0.01135352 0.01184181 0.01516602 0.00750758 0.03270154]",0.5151195339181782,35
289,"[8.59371533e-04 1.10269350e-04 7.02010850e-03 7.11710197e-02
 5.50841639e-02 1.73769361e-02 3.63810714e-03 6.38208854e-03
 2.30311290e-03 5.67629793e-03 2.27197769e-02 5.47544402e-02
 9.45165014e-02 8.30361949e-05 5.24207982e-03 1.16832861e-01
 1.04162014e-02 2.19862656e-02 9.46767726e-02 3.25612463e-02
 3.92212154e-03 4.62431066e-04 4.76000302e-02 1.10621131e-02
 3.33430110e-02 6.95383390e-02 1.27103879e-02 9.15723845e-03
 2.31753525e-03 2.75474429e-02 6.57865305e-02 3.20458590e-02
 2.49030963e-02 9.89525297e-03 2.62979537e-02]",0.2005592362541031,35
290,"[0.00139317 0.1129736  0.01021434 0.03041187 0.037946   0.02004469
 0.05127198 0.05178351 0.0155375  0.00341429 0.00301444 0.01408991
 0.03278839 0.02751913 0.01914564 0.01431484 0.10029384 0.03444973
 0.11571711 0.02845203 0.04196842 0.00734482 0.02616358 0.00924325
 0.01265487 0.02757018 0.00156912 0.03055041 0.01539601 0.0131254
 0.00240158 0.02612269 0.01861899 0.02422103 0.01827366]",0.1665368755042951,35
291,"[0.01151885 0.03788304 0.02051287 0.03219622 0.02976688 0.05869956
 0.0045908  0.09600312 0.02025657 0.01393473 0.03113303 0.02095838
 0.00785947 0.05041392 0.03664587 0.01556694 0.00417402 0.05574226
 0.01388207 0.02036577 0.00925791 0.01732593 0.05621614 0.00605963
 0.02412028 0.00828757 0.00609187 0.12762341 0.0418129  0.02119236
 0.00022225 0.03849873 0.01459673 0.02795765 0.01863225]",0.2914321075605633,35
292,"[0.01552476 0.00156154 0.05360998 0.00145776 0.02722587 0.00443854
 0.0158028  0.00336707 0.0084198  0.01269695 0.02238589 0.00981126
 0.01978586 0.00496014 0.07542411 0.02059588 0.01887594 0.00402197
 0.08975107 0.03986919 0.01983385 0.01532579 0.00906609 0.12964463
 0.06761007 0.00617591 0.0103367  0.05711947 0.03614395 0.04218491
 0.04996516 0.00508937 0.01362894 0.05570701 0.03258176]",0.4926923923592594,35
293,"[0.01683213 0.00644522 0.04384693 0.00341268 0.02617486 0.02586356
 0.00438579 0.07058241 0.03460412 0.04519915 0.01753474 0.06403174
 0.02340135 0.05418472 0.01254651 0.04774698 0.00948266 0.01147171
 0.05200782 0.05085715 0.01749915 0.01611    0.04687777 0.02166676
 0.00823305 0.01435391 0.00516328 0.01523426 0.03729193 0.04015124
 0.00221851 0.03219721 0.01843141 0.08962201 0.01433725]",0.1790707015751518,35
294,"[0.0036182  0.03251891 0.01765676 0.0610078  0.00905085 0.07001684
 0.01240691 0.01114705 0.07471058 0.06521777 0.07792068 0.04738642
 0.01768847 0.01017088 0.00470784 0.01211018 0.02161191 0.00604418
 0.00803254 0.0091281  0.03620188 0.01961582 0.0422539  0.02915214
 0.07471169 0.09034084 0.02548622 0.0326146  0.00712009 0.0156671
 0.01201582 0.00438796 0.03127925 0.00022268 0.00677716]",0.2350053157228045,35
295,"[1.18215913e-03 6.36358025e-02 1.37982961e-02 3.15928007e-04
 1.40683740e-02 2.88171047e-05 2.26057710e-02 1.73381832e-02
 2.48251635e-02 7.67026243e-02 1.50164642e-02 2.24082002e-02
 1.17635139e-02 1.87483209e-03 4.98777703e-02 3.30784824e-03
 1.68780803e-02 3.13816843e-02 1.56442207e-02 2.39787745e-02
 3.44584737e-02 4.24996609e-02 9.84356975e-02 3.89551576e-02
 5.83283555e-03 1.35583468e-01 1.21337399e-02 1.57782817e-02
 6.60292710e-03 2.11779658e-03 7.87099459e-02 2.90751257e-02
 3.21344436e-02 8.08383269e-03 3.29661058e-02]",0.2930696600875013,35
296,"[0.00613525 0.01095928 0.00756261 0.05172728 0.01074197 0.03380801
 0.04969085 0.02587099 0.02186372 0.01029548 0.00391721 0.03026414
 0.05567739 0.04056649 0.0015047  0.01960614 0.05455453 0.00284736
 0.01713994 0.1053575  0.04192595 0.0231349  0.00339912 0.01184489
 0.02863057 0.0300551  0.10390666 0.01497854 0.00390904 0.05631872
 0.01439844 0.01921076 0.01858804 0.04466056 0.02494788]",0.2333613020382432,35
297,"[0.03252123 0.04315075 0.0727826  0.01617463 0.01015325 0.04148916
 0.08255976 0.01254279 0.06403405 0.02368151 0.04523954 0.02359608
 0.01605098 0.10304616 0.03527051 0.00548578 0.00396797 0.02524851
 0.00076439 0.0885386  0.0175114  0.0042374  0.01215353 0.02413613
 0.01638838 0.04597105 0.05089539 0.00086347 0.02436531 0.0063433
 0.00965866 0.00757474 0.00853433 0.01288749 0.01218116]",0.1061149480409607,35
298,"[0.05074454 0.01850145 0.01800353 0.01574935 0.05011332 0.00637214
 0.00284052 0.02741764 0.01664988 0.03148494 0.0018932  0.02181777
 0.0408019  0.04672492 0.16468636 0.03301569 0.01610283 0.03795889
 0.01174496 0.00525912 0.0971496  0.00067368 0.00549451 0.00359445
 0.0304174  0.00469708 0.01565698 0.00072076 0.01066451 0.07961315
 0.01059109 0.05061103 0.04211693 0.01594882 0.01416705]",0.2326348085787113,35
299,"[0.08103571 0.01676991 0.00295569 0.00768331 0.01118006 0.01175614
 0.07299293 0.01567096 0.00023208 0.05601959 0.04997693 0.07477823
 0.0102047  0.06182407 0.01754701 0.01196089 0.00087888 0.04787743
 0.02511228 0.01824561 0.02832506 0.00062247 0.02147591 0.02628044
 0.00315614 0.02151422 0.01308195 0.01425318 0.04462764 0.00174468
 0.04893121 0.00186826 0.11337305 0.01634593 0.04969744]",0.14997399637331,35
300,"[0.01224553 0.01218963 0.00734719 0.02140423 0.02903358 0.0247354
 0.04091819 0.01247627 0.00441684 0.00483882 0.05523531 0.03589498
 0.02923335 0.04620662 0.03813049 0.00340322 0.05876111 0.00202225
 0.03368017 0.09690984 0.00325029 0.00795846 0.01280028 0.02660701
 0.00603822 0.01372811 0.00605741 0.01373517 0.00262888 0.01248132
 0.05837757 0.02774824 0.06217843 0.03002756 0.01575526 0.03503767
 0.00522878 0.00530204 0.0836093  0.002367  ]",0.3239922378118876,40
301,"[0.03065631 0.03475269 0.00073424 0.06363028 0.01939977 0.00776103
 0.03544406 0.00415474 0.00366515 0.00818034 0.06270637 0.02143653
 0.00287078 0.04309541 0.0243694  0.05851065 0.03386436 0.04158078
 0.04398507 0.01097947 0.01885201 0.03944395 0.03271221 0.00735445
 0.03544867 0.01164802 0.00320184 0.02033591 0.01584182 0.07238623
 0.00601466 0.01580151 0.03958015 0.03937107 0.00337887 0.01568688
 0.00087108 0.04788582 0.01845431 0.00395312]",0.2680139175466115,40
302,"[0.00156339 0.00877073 0.00078119 0.03921152 0.11972043 0.05313886
 0.0470227  0.0083046  0.04909377 0.01300733 0.08010708 0.03759065
 0.01225454 0.03943704 0.00451408 0.02083366 0.04169534 0.0122165
 0.00218554 0.0246552  0.03290691 0.02224686 0.00133441 0.00682272
 0.03040395 0.00208292 0.04161049 0.00201833 0.00867575 0.00458523
 0.01236836 0.00236671 0.01398077 0.08394971 0.06054671 0.00531817
 0.02991014 0.0090889  0.00676742 0.00691139]",0.3252731385803654,40
303,"[0.00803911 0.01162069 0.00994255 0.00819936 0.00634561 0.11105332
 0.03484861 0.01441953 0.01640101 0.00162537 0.00347521 0.10479062
 0.0413809  0.00962443 0.07401606 0.00658851 0.03664407 0.00962703
 0.0155201  0.03331766 0.02821715 0.00109845 0.03168862 0.12761035
 0.00651606 0.00779193 0.00028132 0.0212964  0.02576578 0.0104463
 0.02237212 0.0122434  0.04772231 0.00329574 0.02271116 0.00285674
 0.01099936 0.01093909 0.01098176 0.03768622]",0.4579159023205977,40
304,"[0.00695858 0.00073677 0.04075139 0.00397764 0.00487229 0.00747854
 0.01582887 0.01959438 0.00162293 0.02491761 0.02691666 0.02534533
 0.00310008 0.0170938  0.00611081 0.0226916  0.00065255 0.01335005
 0.01683018 0.04857004 0.03762783 0.00821059 0.10906227 0.0243573
 0.0154905  0.01550335 0.01102696 0.04615246 0.00999642 0.13260228
 0.03596314 0.00786863 0.00618253 0.0025203  0.00046104 0.11572107
 0.01954701 0.00939588 0.02786095 0.05704939]",0.5730908763518464,40
